point_id,wet_dw_water,wet_dw_trees,wet_dw_grass,wet_dw_flooded_vegetation,wet_dw_crops,wet_dw_shrub_and_scrub,wet_dw_built,wet_dw_bare,wet_dw_nobs,dry_dw_water,dry_dw_trees,dry_dw_grass,dry_dw_flooded_vegetation,dry_dw_crops,dry_dw_shrub_and_scrub,dry_dw_built,dry_dw_bare,dry_dw_nobs
SEG_121ad386ef_069,0.05651183901566334,0.3534039020590432,0.06215581712654916,0.042057326301228964,0.1403842373528042,0.05782278872199253,0.20057828063503477,0.04112893740167854,22,0.052715763789959826,0.203624972868325,0.04302302150458053,0.04197924436461291,0.1822593749484279,0.09880127971192833,0.2962636658921838,0.04015297876786683,13
SEG_121ad386ef_070,0.05965283896003068,0.12148093881644992,0.03941810478357387,0.04063916464349862,0.05295320236867791,0.04554390333483726,0.5590112846227014,0.044330208988744256,21,0.05618349425136471,0.06115821821852064,0.050246140577957114,0.036088775323990456,0.06253845562480566,0.057055986157105956,0.5903968461789192,0.050337679268097915,13
SEG_121ad386ef_071,0.060132269365435434,0.3112950048553148,0.04382279356378693,0.04545122791552136,0.05941354188106053,0.03257157883846117,0.3681562802291628,0.03760969429559878,21,0.05167202159422092,0.1983523833690784,0.035290492326916695,0.04124608227851777,0.046167200937186584,0.038154104218567506,0.5088977122810693,0.03999381839858894,12
SEG_121ad386ef_072,0.07658962569806739,0.5007402647649971,0.049979441624387236,0.047331754552309604,0.07731985777186659,0.03433918864926793,0.13567752528069169,0.033919431115654146,21,0.07884424192003801,0.4674101610231649,0.03560086106067406,0.05061070292282824,0.06433477647719787,0.04359859862475546,0.16686998530115177,0.038245400518074735,11
SEG_121ad386ef_073,0.0543949783723392,0.3530607237821724,0.05785207979333324,0.041114498990768696,0.08768555899867071,0.05682230220370731,0.25323189797319967,0.050330118120105544,21,0.05264000704556086,0.2425611559315392,0.037043176815960796,0.03564154033786093,0.07814659305005031,0.04329456135316492,0.41894485945152066,0.04361015973342638,13
SEG_121ad386ef_074,0.04806097970777379,0.4744865161583387,0.04455820774666337,0.049534401379614366,0.05827020569073357,0.03385729904477604,0.2167910872796557,0.03460434717279706,21,0.045083790943136755,0.4193380864326065,0.03896434214682533,0.04594039160499249,0.04928537280734121,0.04085764432458218,0.27501464255302926,0.03705668265892732,13
SEG_121ad386ef_075,0.048862847733625606,0.1132581614020016,0.03447250179283194,0.04174333868696894,0.039947917771353196,0.0379274171799399,0.6115315368891026,0.034916673581704125,22,0.043067661203587286,0.07048155349188831,0.031116389297499988,0.03783724774308943,0.04037161047581429,0.03733497886014717,0.6718387440268567,0.034356852053780355,13
SEG_121ad386ef_076,0.05845246707357117,0.40668633616573013,0.04377234470485444,0.06329983448139376,0.06866211960649735,0.033173636625984985,0.25071477383549595,0.03390508358768596,23,0.04850828549521561,0.35347665595882655,0.03446478715039702,0.048930083824453886,0.0515595233404028,0.04037231797098938,0.3322912630605781,0.03968736701286756,13
SEG_121ad386ef_077,0.06773970125984387,0.38190969962231114,0.048571157504346554,0.05067370421748397,0.08790747697362335,0.030970345234130833,0.2535894603638234,0.03805847208632349,23,0.048456331169420094,0.38214526710564756,0.03786401642053397,0.04097747063382273,0.05555185263460278,0.03989506344709552,0.30575960400285607,0.03991779443315144,13
SEG_121ad386ef_078,0.07172497931204387,0.27178573340059176,0.04107365423009846,0.04966654717053184,0.08030381063108386,0.03752677632732485,0.3681133844403793,0.036302974280187965,23,0.0544617741041213,0.236808592365328,0.036765706281505196,0.05135180701240693,0.05487219139212066,0.04250130677406399,0.4405412759611404,0.037125015761805595,14
SEG_121ad386ef_079,0.06461299772565372,0.3152372509499598,0.04786992776024649,0.05986453955703859,0.07289049883407661,0.032723888211069196,0.3322577904192284,0.03376174832998471,21,0.05160592591403659,0.3067253563087434,0.045241101934734886,0.04920098326482806,0.06443707237383453,0.044555725001784605,0.35203111516456753,0.03802486041248623,14
SEG_121ad386ef_080,0.09315189318125895,0.16422706530651168,0.05400546176163753,0.05620609604371473,0.09190853844898252,0.04075943770389423,0.42116836518281225,0.03546582858552372,21,0.061829033368284186,0.151916409644039,0.048708984426362616,0.04634521029746304,0.06763600229845133,0.0481358565936793,0.4984650457208812,0.03544953599232743,14
SEG_121ad386ef_081,0.10564452284203345,0.2164416321572053,0.06137854473975798,0.05154478141096431,0.07601704850840643,0.04885147780950963,0.3610315030498682,0.036154715138770666,21,0.058649657152067776,0.14118946092680862,0.04826285627981027,0.042860547275258565,0.07733425910059268,0.060104808065658204,0.4899254448735752,0.03921163041526691,15
SEG_121ad386ef_082,0.11017892599070016,0.20041143840375858,0.05698399511703219,0.05055401141379172,0.08222159525254168,0.048162466544622126,0.3732643644979152,0.03946731386330123,20,0.0630003187375573,0.09803963395384835,0.040497931391478344,0.04028162268611292,0.05970406731686148,0.05342053918120189,0.5724826662168385,0.03657055772506656,15
SEG_121ad386ef_083,0.14187933335421032,0.2562649458154248,0.06222339642072956,0.0681025260495237,0.1478872822328972,0.05468179391016467,0.18849142259882334,0.03980092072787766,20,0.08550727038572613,0.2644726732148765,0.05814642664880897,0.06136596424218554,0.11512559114310603,0.07830218793466114,0.24622258985391227,0.04238999693606717,15
SEG_121ad386ef_084,0.10706408020431318,0.30713098377007275,0.07984894294148456,0.15803562441679578,0.14721621186920225,0.06281687967532958,0.05491163973212958,0.04109471901767672,20,0.10548026475291221,0.19515699371576117,0.17065980557041865,0.1241340487765578,0.13243261712531632,0.09718388136332998,0.07663895447189227,0.048249750915102856,15
SEG_121ad386ef_085,0.17608456326684416,0.20590450377203523,0.06836893095348316,0.08631982326579207,0.19805553643516483,0.05666344844234678,0.12074458718281954,0.03929151262676056,20,0.12105525552313058,0.15277141567136054,0.06518975324042213,0.09144278953541428,0.17269977555910232,0.07625058147599563,0.2222824411739846,0.04276043428063321,16
SEG_121ad386ef_086,0.10405196226739254,0.42029735259084894,0.07443589868579203,0.05767260251942879,0.1247039602514213,0.04383337387743477,0.1013807371787082,0.03416777436818498,20,0.10055335297363041,0.23709634126362084,0.10051104247494183,0.05239599470651764,0.11281691867293477,0.07199543585887018,0.2281061754018338,0.045897410233290144,17
SEG_121ad386ef_087,0.11262347536394374,0.22188367729093164,0.11073685492962025,0.09105238596049066,0.21168661902909383,0.0820158772636205,0.07695229192300199,0.04376111500896514,20,0.095377092120107,0.25010145770394293,0.14526132623479612,0.05524384530948063,0.10535651431166107,0.09265389548913824,0.1551933661988216,0.05033994333953408,17
SEG_121ad386ef_088,0.05438146163023917,0.14945968241057345,0.05063891985860401,0.04615597899289429,0.07174067477716733,0.04980529588093992,0.5112533947493724,0.034004976419858196,21,0.05606136496808643,0.08875120022678927,0.042752293300985074,0.045447396759976603,0.07386898695743487,0.07311706486372994,0.5438941337100307,0.03903305280605892,15
SEG_121ad386ef_089,0.05165322766544858,0.16452485980495316,0.06746759421071626,0.042259822540975114,0.1050635091146337,0.05613770833893491,0.44428546200148195,0.03407355692722815,22,0.04945790847190297,0.14936398226314057,0.06263256615791947,0.039924824259315546,0.09800597853624285,0.05936845514015891,0.46818943438478383,0.036100157051800925,15
SEG_121ad386ef_090,0.03821761786068262,0.268455489198319,0.04051258265109199,0.040413215957497334,0.05172473072054816,0.03587764489278849,0.455908717664929,0.03379822533310658,22,0.03826292456867985,0.21222765224102216,0.037333115903087535,0.03917958820119309,0.04612058290184881,0.040909754841898884,0.509800575999543,0.03653249237089394,15
SEG_121ad386ef_091,0.04471502925291109,0.21452635646810175,0.03809558813161152,0.0378967174180911,0.04463960963961696,0.034267327579261625,0.517235313264192,0.03433501808577058,23,0.039978667709010346,0.12673526536930105,0.03514329072012149,0.03402766453171237,0.04667837423270061,0.04198210784799063,0.6084768300554957,0.03380116067540451,16
SEG_121ad386ef_092,0.03990621749308311,0.3540039974291535,0.059460870931864654,0.05220340743616541,0.08996168922356754,0.05673076303238012,0.269973316063855,0.03668748037839634,24,0.04952264155783507,0.2852613029903279,0.04810696255002957,0.04982072293063851,0.11073280469926888,0.08271381774503997,0.2924202616565268,0.03979306994776433,16
SEG_121ad386ef_093,0.04276810797557459,0.18162207339382594,0.048491569443833225,0.050165742455847734,0.05902135868737456,0.042292903854128566,0.5089999232223152,0.0325822948445457,23,0.04514852737773502,0.0881054154343759,0.03807089776016463,0.04293773634068281,0.05378864377442106,0.04750516324241621,0.6172874886424728,0.03230097027547034,19
SEG_121ad386ef_094,0.049250445716444366,0.2677264406414311,0.049094673071716936,0.05107799757670699,0.07617357958039661,0.04185284188883161,0.3967391716847414,0.03371116982221628,23,0.05520633742585276,0.1427727447461033,0.04395361950790054,0.04995596253796381,0.07311133161197436,0.06600837809382676,0.49436425281592417,0.0379317351332034,18
SEG_121ad386ef_095,0.0553408740770766,0.34296421845854563,0.062231092444096046,0.04967353071101542,0.06976316470360312,0.043640648918947006,0.3007200091540166,0.036613519554028966,23,0.06833693972790636,0.20877292599106728,0.05905577821679685,0.052480738295283665,0.08445015570553216,0.093715812732524,0.35412925419087526,0.038699950807895664,20
SEG_121ad386ef_096,0.09493630007847517,0.404881040368659,0.06324644727570997,0.055571786647375956,0.07018105719142999,0.042776415442652156,0.18699029655683608,0.036250486809610225,21,0.06492483471935005,0.2991129961769711,0.052346269856489866,0.047642230083562644,0.06962962366682043,0.05348047195850807,0.3271840690071449,0.038267627338641266,19
SEG_121ad386ef_097,0.044351845782680005,0.19218447713191145,0.040152884871614246,0.04026737985025335,0.05428194502772359,0.05519515947989103,0.4656158690283831,0.05635606622082423,22,0.04046052102303992,0.12007491452923903,0.03673554663635934,0.035899699445312405,0.04932072627662609,0.05493770651698398,0.5665299123726213,0.054092503209204335,20
SEG_121ad386ef_098,0.04833436765711285,0.15648275120200109,0.03800136279933467,0.04542854238444796,0.042144686199392524,0.038992273350982196,0.5566721038039696,0.04393564867363734,22,0.04111424849565643,0.11422236011220285,0.038280790463054125,0.039981590767498486,0.048098251014912066,0.047758313053502484,0.5960922499814142,0.043860332510219174,20
SEG_121ad386ef_099,0.04512283833977486,0.061566471443772045,0.030449073010293596,0.03454955655778595,0.047848784757152825,0.04522358052680021,0.6682040691676948,0.03551305283082428,22,0.037110331473657145,0.039563649450428784,0.029558060490168056,0.030277801981159983,0.0427785231382586,0.03949234668756477,0.7163347793402723,0.03427051092909936,20
SEG_121ad386ef_100,0.04483025815823097,0.10025488320653411,0.04201819139233159,0.037802467345735516,0.04060969082150166,0.034756378579226976,0.6333473400803856,0.03252136418547064,22,0.03965095033009465,0.07537825259929284,0.037517886542316,0.03474163219005197,0.043919490390174065,0.039618325789865017,0.6613890115639038,0.03274468227030348,21
SEG_121ad386ef_101,0.03747407967058642,0.06138331856142235,0.03608794236015138,0.03329346295351723,0.043931916877106354,0.03943455275196999,0.6819492714004137,0.0345679605347137,22,0.03810950158468376,0.048542154737963125,0.0331219522577997,0.03151047984317231,0.04397169965444706,0.04100823953228358,0.696955860061392,0.034248135966033884,20
SEG_121ad386ef_102,0.0436989822135131,0.13192317340282034,0.04207894946220559,0.041486197923004,0.0603023599589022,0.05050904650918463,0.567714228760451,0.029788853608762156,22,0.04834018495883075,0.12101925025317109,0.03615767788559868,0.04220363598998343,0.06615333949081811,0.05571663211553524,0.5613187992193518,0.03311230855274966,20
SEG_121ad386ef_103,0.0408606232256071,0.05585955981753866,0.03704263805022407,0.03779197567186153,0.04266912954778452,0.03637451311436335,0.6854348023559113,0.033095173146046174,23,0.0647887040904447,0.04985506084061912,0.03428117617019776,0.03643432367395187,0.041226999634482835,0.038732685314725075,0.668719150976793,0.03239842480549165,21
SEG_121ad386ef_104,0.05547579487140936,0.0728432172521328,0.03404543268754004,0.03850414953343809,0.045072493100097075,0.03571759434551215,0.6501039029136358,0.03445084841372684,24,0.04005025943722264,0.04760675142617895,0.030648446550602552,0.03371922106265796,0.047013794410030986,0.036978725021660296,0.7008291095196794,0.032731448959474024,20
SEG_121ad386ef_105,0.04911033435939596,0.06602143076642487,0.03954501441823176,0.0373837625894409,0.06520809724640388,0.049855206724113,0.6159715659289549,0.039840872994122596,10,0.04024293597859259,0.043240024626621194,0.03325447331294099,0.03145269522817535,0.08096703545301834,0.03985635907803145,0.6591552267861991,0.03519384095914917,9
SEG_121ad386ef_106,0.04941930043188711,0.07575026645253484,0.03725083578879443,0.0398046426098937,0.04818322904443798,0.03604009840458344,0.6453645711137841,0.03540359063503833,10,0.04171404717131876,0.05275953466144319,0.033480248890835076,0.03410766106725742,0.0440906343932371,0.041343212756776035,0.6823157611585114,0.03808852860283178,8
SEG_121ad386ef_107,0.07507366980426014,0.1302896360007043,0.042645766716808656,0.05208016141102864,0.05508936229520119,0.04645685504298084,0.5172097943293361,0.04402145223262218,10,0.04942783711997505,0.0796595083867522,0.03702783254602064,0.040044395365000054,0.05365391650971455,0.04257691393454129,0.6296197892560695,0.036861232470703095,8
SEG_121ad386ef_108,0.11593677612164846,0.18020120462438524,0.053788418894132176,0.04235165164304467,0.10628977574121493,0.06989747770847035,0.3222492712317035,0.05337213710523569,10,0.06842179469038875,0.14617610951431861,0.04635333685098916,0.04017819377193705,0.12834797605934842,0.0851047329005634,0.3897922666525492,0.05139840159835851,8
SEG_121ad386ef_109,0.07372428078490954,0.09829922318458556,0.04374493661408241,0.043460607940617665,0.053898478840262845,0.04813945495451872,0.5620261789424918,0.03907191986038994,10,0.045706025818567524,0.05656316565320275,0.03684233232071255,0.03681368436817858,0.04603742971596728,0.049843461994736736,0.6558438173420396,0.039183214822384925,7
SEG_121ad386ef_110,0.06247842706954822,0.1330223513605933,0.03931197891943156,0.04468723773562277,0.04916726325172931,0.032084745954937086,0.5648163010634912,0.03722364566324709,10,0.045006008546114855,0.06830806498073486,0.03855199725406929,0.03786090325611906,0.04456871826575799,0.039046122370144494,0.6531839941182516,0.03756184329310607,9
SEG_121ad386ef_111,0.09124374972799648,0.24390052272759097,0.051268277113110966,0.046349802794149866,0.10547023366133755,0.06344813669566066,0.30566454387735575,0.04827552199578629,10,0.05398779868697509,0.14901658612836755,0.042147281078191906,0.04113630089176516,0.07067796715901385,0.07582153802395311,0.4800602518595182,0.0481653509573995,9
SEG_121ad386ef_112,0.06405123001146878,0.42183670310720384,0.05437767808976863,0.06080545883762513,0.08717843971110985,0.05938587773109337,0.16621683899580234,0.04939040094060444,11,0.06381028374004313,0.1899419559711097,0.04751795354999729,0.048735581859787054,0.07262604138177112,0.087735109244131,0.4034540760947758,0.048208200378725544,9
SEG_121ad386ef_113,0.05954344849545065,0.08452540551234115,0.041289622442783794,0.04267048187410602,0.10147434201456242,0.043981010048695784,0.5554138349981367,0.03547989050173884,11,0.04631473160295103,0.08088553959700781,0.0352502780173941,0.03557370869944302,0.0710021134179372,0.04881013202248141,0.6084592369644759,0.038429207204339594,8
SEG_121ad386ef_114,0.08170251352907895,0.11854349502192979,0.10641939298353983,0.06114680566531898,0.44508398606741506,0.06306646150126533,0.0491003123750272,0.039985729734758495,11,0.07526801156803456,0.20018742401794626,0.07039118951716875,0.051258068729757175,0.34848641734754343,0.10497301709604387,0.06332832177888013,0.04152061274119963,8
SEG_121ad386ef_115,0.0781140751644995,0.1935907584904869,0.09241802139383563,0.08085181858143085,0.37178054123862897,0.0551887378145426,0.050564628356572744,0.041825241954684574,11,0.04217679683211167,0.4534314772533764,0.07987553461014733,0.046737928317020554,0.1795159943483688,0.078507528760583,0.04485687742695458,0.0367148474043051,7
SEG_121ad386ef_116,0.059241483846054106,0.15408687459604514,0.11150042927934677,0.0805768383474747,0.40458327226529645,0.06666644106593009,0.048041575239854056,0.03897043382683834,11,0.04566860670776485,0.19456288915199155,0.0901640586908088,0.04689155217096373,0.361495242973503,0.11869821493043106,0.06590175769895644,0.03966666829700653,7
SEG_121ad386ef_117,0.05180776363297308,0.08234415078125373,0.07226568568738868,0.08985922635383123,0.36002445036799396,0.12249841248303965,0.0872830579747687,0.08166512016734513,11,0.03365064433548982,0.07673256515632741,0.05524498448432543,0.04485321505508648,0.4127172148810365,0.1419860966778241,0.11146238016394466,0.06274089146441278,6
SEG_121ad386ef_118,0.0559241637942492,0.2517005050786074,0.09872058694172729,0.08904671880996208,0.3087530245148036,0.05920796514768805,0.055705606273108436,0.04169596891062191,11,0.04800225906125218,0.34723276856539587,0.07629978713313385,0.055425522078831606,0.26674619904504376,0.08530507532490807,0.04344857193959447,0.03809433798356862,7
SEG_121ad386ef_119,0.04589769415085754,0.38361573709288427,0.07709499966735259,0.054933917026620545,0.2488199990027799,0.060380028590607725,0.05597821466373997,0.03706733847651869,12,0.039642336658942394,0.5359531472323653,0.05466286352692315,0.038739837443408295,0.1331714431468684,0.07989622873719782,0.04825097227839227,0.03449689293316065,6
SEG_121ad386ef_120,0.0416690760727924,0.45098882348228914,0.06281540679703587,0.04665252605441194,0.15281688458680248,0.049914115523465745,0.12343662777670826,0.03568870939003924,12,0.04232255072416499,0.4484371629286891,0.04078479212087889,0.03719082549035263,0.08972224208991975,0.07143609817677106,0.19785425909317264,0.03459727392794612,6
SEG_121ad386ef_121,0.0426242122074398,0.30550194258998653,0.052904464544740334,0.04480281742647863,0.23259066166027853,0.0704491627477229,0.17611950738445067,0.03707935767194542,12,0.041908984821743496,0.2737770424767708,0.06100436948084582,0.04323450039522961,0.25707754707978797,0.1529396395348251,0.09773391029701975,0.034748063527214795,6
SEG_121ad386ef_122,0.06135368765964626,0.37198803058485136,0.07341946851468097,0.057554863839565464,0.2467511534266986,0.05411717249528291,0.060940878018020436,0.03745635359798774,12,0.039636860201612875,0.37384802055879474,0.07283155008469924,0.04419989483013081,0.22694174399097955,0.09521022315125148,0.06618925794445647,0.04151378338261006,6
SEG_121ad386ef_123,0.053688063020579144,0.4833916204485995,0.06422349465384077,0.0534771007906574,0.15972295283184695,0.047948459730459705,0.05878081990447707,0.0392990997598435,12,0.04712750742104477,0.5107203806416155,0.05597527597983105,0.044062656562369414,0.15422921220903307,0.06338312683435969,0.04385969054718048,0.03709132027907823,6
SEG_121ad386ef_124,0.07288522796275523,0.22112178289665818,0.10254567721112368,0.08780031449173409,0.289909243331446,0.07804004051752436,0.06260814640718775,0.045943565350264684,12,0.050711294161514014,0.2279306384406459,0.11548447079407291,0.10568143407073921,0.24582742910402328,0.12151747073034924,0.04646026407881902,0.04645488945504603,6
SEG_121ad386ef_125,0.09024183966147789,0.2123254022280423,0.07465800650728245,0.05717431567758561,0.22780110449709284,0.05427515717784469,0.20117584850567466,0.04507067861507097,12,0.06320648607857621,0.2314243836758228,0.0745069558541171,0.05380510279419236,0.1645656599609468,0.08600029811704865,0.24224540319604182,0.04460197257009359,6
SEG_121ad386ef_126,0.0695934081211304,0.13499868425498837,0.051040485008763015,0.04932747057262951,0.14499233257419503,0.041609601408708834,0.4405798918272082,0.036164437305743403,12,0.04942334227216168,0.1438786843075202,0.05327219425294644,0.04361625881089518,0.14685282128182453,0.06778013383527884,0.42098405100226116,0.0387420160904861,6
SEG_121ad386ef_127,0.10814801619226973,0.1847843295336367,0.08156756097331454,0.061228631586672216,0.27649626697753915,0.06694215528655033,0.126418522788952,0.05048161359856095,12,0.06294158609966055,0.2693611138721164,0.07948958098064535,0.04959873359184712,0.18782767798059072,0.13797779636732185,0.10480047460251417,0.05497839054606187,5
SEG_121ad386ef_128,0.08356115055413774,0.24496602720151153,0.08340112801987488,0.05863372388576419,0.19358894662358436,0.06001012885752015,0.18576511073982915,0.04121894122680458,12,0.05048692176619974,0.3438087088843951,0.07607079422316299,0.04634813894875921,0.10427835940455014,0.08765084525713555,0.19813517971824,0.04371107451689357,5
SEG_121ad386ef_129,0.06440884902482279,0.367602143515773,0.06389158605657613,0.057807863067584835,0.25443938367504576,0.05450968756877746,0.05744863307933348,0.041511990173230276,12,0.05341964663567547,0.5031570985220755,0.05229560284075351,0.054121057065920186,0.08966724260125118,0.08320553384673518,0.07658632646481958,0.04122966920348027,6
SEG_121ad386ef_130,0.060432782338059446,0.45654368906451226,0.07487536653374824,0.06316611429161907,0.14991147999026505,0.059211568436357415,0.05988891532651143,0.03878704207571601,11,0.04561128450485949,0.3989329875160295,0.09483766346954955,0.053381019959656086,0.17487784210735788,0.10392684249135736,0.04416737143093577,0.04342406856325956,5
SEG_121ad386ef_131,0.05362424620857033,0.40964034426097684,0.06214005283545703,0.05870951487181279,0.22966917120636657,0.05207322541839228,0.060628301152386335,0.037503960569245876,10,0.04185293971274335,0.4677526505126689,0.0883162932971922,0.04592434682596762,0.13132664947054135,0.10077021586207244,0.04182682824679292,0.04074335623747454,5
SEG_121ad386ef_132,0.04776005687263723,0.384804640396928,0.0714542094600172,0.05040912292718601,0.247348140190857,0.06843870068864467,0.052494160938434876,0.03918572956194671,10,0.042724000139591774,0.4269795697862999,0.09531692599232953,0.046986298531723716,0.13907625289777154,0.12436384403218444,0.03912509608154114,0.044383339673424,5
SEG_121ad386ef_133,0.04200412848383252,0.41729370734184723,0.06499036249911619,0.0915018336316093,0.20594157892971843,0.059359571211135546,0.04341873419749686,0.03563833290583685,9,0.03718531518601455,0.6103888799078189,0.05233441771796117,0.03602554079575034,0.07234275403002707,0.08338999185854426,0.03606738376144606,0.033613632587142867,5
SEG_121ad386ef_134,0.03600778761439216,0.5012460799955436,0.06086276141273925,0.04982449175813833,0.15129375151103824,0.06743321206587821,0.05370782945766791,0.03791654125874878,9,0.03701747043344837,0.49877418852769406,0.07421390537100915,0.04369852187541815,0.10166162370632474,0.11792251483107416,0.044757189479871444,0.039370274049444834,5
SEG_121ad386ef_135,0.042904657998289436,0.643858118979738,0.04692338803448738,0.04719268347725717,0.08424229001721892,0.035016300713914074,0.0333995326446035,0.03227640578173037,9,0.04307917964716369,0.555284855955352,0.08045410808677282,0.0369422451306421,0.08051716912394533,0.08148004544110826,0.0396448141322113,0.043111341417982035,5
SEG_121ad386ef_136,0.03448614048270078,0.6672733187293395,0.03318077875858443,0.033775235022792324,0.0442612398073523,0.036761793656211,0.0872978926417378,0.030997517317708615,9,0.03825844092867696,0.5547761707101018,0.04113988131284714,0.040123166072254,0.03934132533792693,0.06424064374027344,0.14769431164559838,0.03394323011072209,5
SEG_121ad386ef_137,0.050519295898266134,0.5199189538691336,0.03747153703230792,0.037817750289104876,0.05733943074726715,0.03354659505869046,0.19159817746661317,0.03186629511093577,10,0.039571644032660586,0.45639300723201964,0.03897412641403767,0.0357958420788726,0.06569460009296353,0.08448020819073113,0.19524479833288264,0.038388232424711954,5
SEG_121ad386ef_138,0.05632424318912225,0.1408225304608305,0.0788967974215316,0.05135140060447156,0.15202685294744486,0.04563567300613683,0.41050607082792195,0.03218807639160121,10,0.047835286986082796,0.17745492590877873,0.07546614491595671,0.04626704406423064,0.12081492586562838,0.0774683161567037,0.3775359027087688,0.039683541200625214,5
SEG_121ad386ef_139,0.053606538031530294,0.17220970027024982,0.04152750094727306,0.041152960184792226,0.10891552127285542,0.04294831362077511,0.46554030516116485,0.037677667733164624,10,0.043712331125369444,0.3013216246170207,0.037596821079317194,0.037066336774912015,0.08219134715529017,0.0753286273433612,0.3342966892469961,0.0439483132177534,5
SEG_121ad386ef_140,0.0587709120416141,0.3448060034998933,0.06729373317114176,0.05354558601747495,0.28414010542601187,0.058171401480929204,0.05508085326747514,0.038340818656321905,11,0.05597556340149961,0.40260475925886285,0.08836805543933925,0.04611846071023207,0.15164507848497194,0.1073659649405342,0.049366755224764344,0.054838500218465924,5
SEG_121ad386ef_141,0.04541105210351256,0.2199076474715884,0.04671855914012457,0.04391700228712019,0.09026524710397309,0.046933857088263795,0.4407367978764411,0.03195346549260788,10,0.042249957857749015,0.17903208188437977,0.04176133426909263,0.03937117947946088,0.06583107793285774,0.07430738847977363,0.48243587046193004,0.03433792584707053,6
SEG_121ad386ef_142,0.03964619026161157,0.11359446920239581,0.042075396803780814,0.03930270326538728,0.09111679468769578,0.0465876535906528,0.5601343894287801,0.03332768024052851,10,0.039220662593531117,0.1078132341812866,0.04940984764088614,0.03691883921288909,0.12072391374908292,0.10324877523817123,0.4617385319852008,0.03992641645256812,6
SEG_121ad386ef_143,0.04485307826409834,0.12201135514232402,0.05236317868022106,0.04279013234011542,0.11455750735834812,0.05174189877087394,0.500156642204652,0.036461929885598904,10,0.045940909257087006,0.09910670978088791,0.056365036676064705,0.04327920787991621,0.11724843003500539,0.11358834840058803,0.43885787528378367,0.04442898671214397,5
SEG_121ad386ef_144,0.06774812205336414,0.3241922862630767,0.04139181595618048,0.049072356794316034,0.19759454983465657,0.07665726546950351,0.15046646478048598,0.041995507804676896,10,0.04710673509189525,0.22331361741555905,0.04878000725203983,0.04761770075091566,0.21287724217220855,0.24968686563750872,0.07998913955779223,0.0441108075543665,6
SEG_121ad386ef_145,0.04665608166609533,0.14803317074950495,0.041389067279389846,0.04631767171220137,0.06005859666396506,0.046753306846277654,0.5496571920722579,0.030735682961172787,10,0.041188627797871455,0.20113093489840722,0.031097485904749,0.044809790766941235,0.06758913337790336,0.08978217258416595,0.44847077492457355,0.03600430228293706,6
SEG_121ad386ef_146,0.048604208014260686,0.5889284933308283,0.04052880012000409,0.05277653412284473,0.04548731242808012,0.031620678755168156,0.12557252746863434,0.02907575661531435,10,0.04431623095073379,0.4773849879575709,0.040025700958302386,0.045871977860640206,0.04170198549240172,0.048238394004139276,0.2212059670741987,0.03209024175213506,7
SEG_121ad386ef_147,0.04258276166645093,0.5543423959430164,0.060527232688708375,0.05742009805085568,0.10425848841416434,0.05871911887795879,0.04979136126259198,0.032736845063762024,10,0.04968921369753587,0.3791899904847527,0.08586731711880136,0.043803040412827746,0.1347559449495748,0.1514099140633614,0.067324938882405,0.04071746388665186,6
SEG_121ad386ef_148,0.0694347934367565,0.3222637397362493,0.07128626271330107,0.08406597481001742,0.24685726617642034,0.06690849282313138,0.06065548847680195,0.039113794021809895,10,0.05115290843726446,0.3776547397898797,0.10588427999606118,0.044824681991042614,0.18438212900685197,0.10887524139924118,0.04706711034612873,0.039946953849628195,6
SEG_121ad386ef_149,0.07526549166068434,0.35737156249905155,0.0919617971441207,0.12939929914338372,0.13912567298393697,0.08237949206959455,0.04587807944044471,0.04238497409611367,10,0.046563182299404024,0.4932283123663452,0.11314006650226785,0.048106565703075005,0.08972814977885439,0.09398351496720052,0.04005670564576655,0.036668877106078045,7
SEG_121ad386ef_150,0.0875194671874245,0.3111869741816265,0.09620958996705838,0.21856022176420328,0.07935701979873462,0.07842169234998778,0.04549240264205788,0.04275819995146021,9,0.05068652398454455,0.39219991604152776,0.11644656361223985,0.055514732472455273,0.13389922156929973,0.11933990983793943,0.04365284051387929,0.04761578640900551,5
SEG_121ad386ef_151,0.06649019276030745,0.18462567693856347,0.10463603009453887,0.10903606149686389,0.33450659483066225,0.08392200641867378,0.042641259025400266,0.03996750252703442,9,0.04630547895167883,0.43544864724390203,0.08991636123794776,0.04604865306128676,0.17366267353869402,0.0816017328080936,0.044310236324627814,0.03819079063116358,5
SEG_121ad386ef_152,0.049120219679087654,0.471896193933506,0.07103251413895915,0.07964698154017584,0.14576476423316598,0.05860575182665871,0.05095028518261308,0.035566676706553266,9,0.03789966965380769,0.5456380087989741,0.06553130184228605,0.03840808653487609,0.08437184379077875,0.07592847952619194,0.07543727797456085,0.03758161872482071,5
SEG_121ad386ef_153,0.04320154719763141,0.5527685163224229,0.05943174521303458,0.09285359244005613,0.08653800096362829,0.052779518953389205,0.040915407447351344,0.034270878751865685,9,0.031693323517914165,0.6339161505482599,0.04077736944584483,0.050439315013955904,0.06686573979895112,0.06502110281560038,0.0382718960319615,0.033911462422910627,7
