point_id,wet_ndvi_chan,wet_ndvi_ring,wet_mndwi,wet_water_frac,wet_nobs,dry_ndvi_chan,dry_ndvi_ring,dry_mndwi,dry_water_frac,dry_nobs,wet_ndvi_diff,dry_ndvi_diff,seg_id,chainage_m,can_type,prj_name,lon,lat
SEG_ecfab557d1_023,0.5550910830497742,0.6840723752975464,-0.3013458251953125,0.11428571428571428,35,0.41615045070648193,0.47849076986312866,-0.4083278477191925,0.0,28,-0.12898129224777222,-0.06234031915664673,SEG_ecfab557d1,4701.6,Main Canal,Cauvery Delta System,79.2435070358924,10.957248670757505
SEG_ecfab557d1_024,0.38531631231307983,0.5566395918528239,-0.27094078063964844,0.058823529411764705,34,0.4191787540912628,0.4548950692017873,-0.37497445940971375,0.0,26,-0.17132327953974402,-0.03571631511052448,SEG_ecfab557d1,4901.7,Main Canal,Cauvery Delta System,79.24490227312128,10.958419234917358
SEG_ecfab557d1_025,0.5814869403839111,0.6433164278666178,-0.37799564003944397,0.0,31,0.43439987301826477,0.44805578390757245,-0.42099112272262573,0.0,28,-0.06182948748270667,-0.013655910889307676,SEG_ecfab557d1,5101.7,Main Canal,Cauvery Delta System,79.24626347482862,10.95962476690051
SEG_ecfab557d1_026,0.3790035545825958,0.6477059125900269,-0.43821579217910767,0.03225806451612903,31,0.3378848731517792,0.4787738025188446,-0.38727569580078125,0.0,24,-0.26870235800743103,-0.14088892936706543,SEG_ecfab557d1,5301.8,Main Canal,Cauvery Delta System,79.24750537808954,10.960953207183044
SEG_ecfab557d1_027,0.7539659142494202,0.6451105078061422,-0.4413309395313263,0.0,28,0.5395880937576294,0.4996086657047272,-0.4755677878856659,0.0,29,0.10885540644327796,0.03997942805290222,SEG_ecfab557d1,5501.9,Main Canal,Cauvery Delta System,79.24877904553475,10.96225132761602
SEG_ecfab557d1_028,0.2996888756752014,0.6970053911209106,-0.28702035546302795,0.03333333333333333,30,0.26228687167167664,0.4818107883135478,-0.3995618522167206,0.0,22,-0.39731651544570923,-0.21952391664187115,SEG_ecfab557d1,5701.9,Main Canal,Cauvery Delta System,79.2502258547988,10.963220765615846
SEG_ecfab557d1_029,0.39373600482940674,0.64036625623703,-0.3369239866733551,0.06060606060606061,33,0.19870689511299133,0.4460788269837697,-0.40629273653030396,0.0,25,-0.2466302514076233,-0.24737193187077838,SEG_ecfab557d1,5902.0,Main Canal,Cauvery Delta System,79.25202651198941,10.963545004948314
SEG_ecfab557d1_030,0.05685587227344513,0.4542138030131658,0.22023159265518188,0.7647058823529411,34,0.12948815524578094,0.33028114835421246,-0.3660447895526886,0.0,26,-0.39735793073972064,-0.20079299310843152,SEG_ecfab557d1,6102.1,Main Canal,Cauvery Delta System,79.25351067319757,10.964497438659558
SEG_ecfab557d1_031,0.42576494812965393,0.6380501389503479,-0.3722669780254364,0.058823529411764705,34,0.16685858368873596,0.4330301682154338,-0.32003238797187805,0.0,26,-0.21228519082069397,-0.2661715845266978,SEG_ecfab557d1,6302.1,Main Canal,Cauvery Delta System,79.25480964175796,10.96576977713763
SEG_ecfab557d1_032,0.7279289364814758,0.6581785480181376,-0.4388984441757202,0.05714285714285714,35,0.6063100099563599,0.568086584409078,-0.5059680342674255,0.0,24,0.06975038846333825,0.038223425547281864,SEG_ecfab557d1,6502.2,Main Canal,Cauvery Delta System,79.25609424529239,10.967046825696686
SEG_ecfab557d1_033,0.8052909970283508,0.7412795027097067,-0.3345864713191986,0.05714285714285714,35,0.576566755771637,0.6008151173591614,-0.459148108959198,0.0,30,0.06401149431864417,-0.024248361587524414,SEG_ecfab557d1,6702.3,Main Canal,Cauvery Delta System,79.25780602574466,10.967677939600879
SEG_ecfab557d1_034,0.6211630702018738,0.7271007299423218,-0.3531881868839264,0.1875,16,0.2842772901058197,0.45541035135587055,-0.40141841769218445,0.0,16,-0.105937659740448,-0.17113306125005084,SEG_ecfab557d1,6902.3,Main Canal,Cauvery Delta System,79.25955199738226,10.96822070213654
SEG_ecfab557d1_035,0.8068299293518066,0.6758249600728353,-0.3815527558326721,0.0625,16,0.42620569467544556,0.45385636885960895,-0.4921596348285675,0.0,14,0.13100496927897132,-0.027650674184163393,SEG_ecfab557d1,7102.4,Main Canal,Cauvery Delta System,79.26128859008277,10.96879146710369
SEG_ecfab557d1_036,0.6462651491165161,0.6189904610315958,-0.2708880603313446,0.0625,16,0.3967471718788147,0.5064975619316101,-0.4679979383945465,0.0,13,0.027274688084920284,-0.10975039005279541,SEG_ecfab557d1,7302.5,Main Canal,Cauvery Delta System,79.26304291716662,10.969305327501608
SEG_ecfab557d1_037,0.38877296447753906,0.651671290397644,-0.38451629877090454,0.0,16,0.41230544447898865,0.4726274808247884,-0.3974631428718567,0.0,14,-0.262898325920105,-0.060322036345799745,SEG_ecfab557d1,7502.6,Main Canal,Cauvery Delta System,79.26481834940712,10.969743927577971
SEG_ecfab557d1_038,0.32262569665908813,0.6298295458157858,-0.4225419759750366,0.0,17,0.3913390636444092,0.47336214780807495,-0.33113130927085876,0.0,15,-0.30720384915669763,-0.08202308416366577,SEG_ecfab557d1,7702.6,Main Canal,Cauvery Delta System,79.26656619927122,10.970280673916504
SEG_ecfab557d1_039,0.33337318897247314,0.6939278443654379,-0.28293344378471375,0.0,16,0.3407738208770752,0.6059705317020416,-0.3335615396499634,0.0,13,-0.3605546553929647,-0.26519671082496643,SEG_ecfab557d1,7902.7,Main Canal,Cauvery Delta System,79.26784053836455,10.971462249897696
SEG_ecfab557d1_040,0.3576316237449646,0.5398174325625101,-0.2796310782432556,0.0625,16,0.4365285634994507,0.4020331799983978,-0.4078747630119324,0.0,16,-0.18218580881754554,0.034495383501052856,SEG_ecfab557d1,8102.8,Main Canal,Cauvery Delta System,79.26893082449448,10.972890095933794
SEG_ecfab557d1_041,0.3558844327926636,0.5713805059591929,-0.4368036985397339,0.06666666666666667,15,0.4445210099220276,0.36375462015469867,-0.5138330459594727,0.0,15,-0.2154960731665293,0.08076638976732892,SEG_ecfab557d1,8302.8,Main Canal,Cauvery Delta System,79.27025913179683,10.974126439448865
SEG_ecfab557d1_042,0.34679335355758667,0.5904509524504343,-0.12212389707565308,0.3333333333333333,15,0.5806451439857483,0.43980618317921955,-0.4107784330844879,0.0,13,-0.24365759889284766,0.14083896080652875,SEG_ecfab557d1,8502.9,Main Canal,Cauvery Delta System,79.2714688373052,10.975479317669619
SEG_ecfab557d1_043,0.2575491964817047,0.593246728181839,-0.36485621333122253,0.07142857142857142,14,0.326498419046402,0.3397949735323588,-0.45225897431373596,0.0,13,-0.3356975317001343,-0.013296554485956846,SEG_ecfab557d1,8703.0,Main Canal,Cauvery Delta System,79.27270593896887,10.976808638360934
SEG_ecfab557d1_044,0.49867838621139526,0.5802491903305054,-0.4611847698688507,0.0,16,0.4104372262954712,0.31727659702301025,-0.4978310763835907,0.0,15,-0.08157080411911011,0.09316062927246094,SEG_ecfab557d1,8903.0,Main Canal,Cauvery Delta System,79.27362029525682,10.978373034537533
SEG_ecfab557d1_045,0.4125056266784668,0.6366640528043112,-0.44731763005256653,0.0,15,0.43588539958000183,0.5823984940846761,-0.42416828870773315,0.0,17,-0.22415842612584436,-0.1465130945046743,SEG_ecfab557d1,9103.1,Main Canal,Cauvery Delta System,79.27464597199705,10.97981463257199
SEG_ecfab557d1_046,0.4267676770687103,0.5839289724826813,-0.39413920044898987,0.0,15,0.38840070366859436,0.43679481744766235,-0.36027318239212036,0.0,17,-0.15716129541397095,-0.04839411377906799,SEG_ecfab557d1,9303.2,Main Canal,Cauvery Delta System,79.27626055116255,10.980666735139483
SEG_ecfab557d1_047,0.3441144824028015,0.6867755055427551,-0.22494691610336304,0.07142857142857142,14,0.5165731906890869,0.4538470109303792,-0.3578595221042633,0.0,15,-0.3426610231399536,0.0627261797587077,SEG_ecfab557d1,9503.2,Main Canal,Cauvery Delta System,79.27786421312848,10.981538749589971
SEG_ecfab557d1_048,0.5289041996002197,0.6542127927144369,-0.22422493994235992,0.0,13,0.520108163356781,0.3777846892674764,-0.30256175994873047,0.0,14,-0.12530859311421716,0.14232347408930462,SEG_ecfab557d1,9703.3,Main Canal,Cauvery Delta System,79.27946788542631,10.98241075696061
SEG_ecfab557d1_049,0.6409703493118286,0.6080207824707031,-0.4237288236618042,0.0,15,0.6606569290161133,0.5087776184082031,-0.4381729066371918,0.0,15,0.03294956684112549,0.15187931060791016,SEG_ecfab557d1,9903.4,Main Canal,Cauvery Delta System,79.28071825726786,10.98366421838166
SEG_ecfab557d1_050,0.5951169729232788,0.5929372708002726,-0.29853180050849915,0.0,15,0.4113650321960449,0.47470082839330036,-0.20332640409469604,0.0,17,0.002179702123006222,-0.06333579619725543,SEG_ecfab557d1,10103.4,Main Canal,Cauvery Delta System,79.28171017048454,10.98518420697885
SEG_ecfab557d1_051,0.5484693646430969,0.6807350118954977,-0.42078113555908203,0.0,15,0.3161720037460327,0.48760857184727985,-0.22905346751213074,0.0,17,-0.13226564725240075,-0.17143656810124713,SEG_ecfab557d1,10303.5,Main Canal,Cauvery Delta System,79.28335737888627,10.985757812548012
SEG_ecfab557d1_052,0.37971699237823486,0.6258629957834879,-0.35466304421424866,0.0,15,0.4559252858161926,0.4533809721469879,-0.261592298746109,0.0,17,-0.24614600340525306,0.002544313669204712,SEG_ecfab557d1,10503.6,Main Canal,Cauvery Delta System,79.28514970158184,10.986125014057023
SEG_ecfab557d1_053,0.5305399298667908,0.666424572467804,-0.38227134943008423,0.0,16,0.45280924439430237,0.5012487173080444,-0.29794520139694214,0.0,13,-0.13588464260101318,-0.048439472913742065,SEG_ecfab557d1,10703.6,Main Canal,Cauvery Delta System,79.286939180925,10.986503998881012
SEG_ecfab557d1_054,0.3254624009132385,0.6472487648328146,-0.12328668683767319,0.125,16,0.36541739106178284,0.4663615624109904,-0.38577404618263245,0.0,13,-0.32178636391957605,-0.10094417134920758,SEG_ecfab557d1,10903.7,Main Canal,Cauvery Delta System,79.28874139570387,10.98681693624953
SEG_ecfab557d1_055,0.6149305105209351,0.6840955217679342,-0.3106943666934967,0.058823529411764705,17,0.5193798542022705,0.5489427049954733,-0.3787994980812073,0.0,13,-0.06916501124699914,-0.029562850793202755,SEG_ecfab557d1,11103.8,Main Canal,Cauvery Delta System,79.2905186436223,10.987249881317005
SEG_ecfab557d1_056,0.260869562625885,0.6670016845067342,-0.16059701144695282,0.0,17,0.36417362093925476,0.5905084411303202,-0.38349953293800354,0.0,13,-0.40613212188084924,-0.22633482019106543,SEG_ecfab557d1,11303.8,Main Canal,Cauvery Delta System,79.29231706611039,10.98748051427497
SEG_ecfab557d1_057,0.2795698940753937,0.6810259819030762,-0.22006140649318695,0.11764705882352941,17,0.3182562291622162,0.5213286976019541,-0.3440802991390228,0.0,14,-0.4014560878276825,-0.20307246843973792,SEG_ecfab557d1,11503.9,Main Canal,Cauvery Delta System,79.29376659759025,10.986410161742528
SEG_ecfab557d1_058,0.2575949430465698,0.6407413283983866,-0.19376590847969055,0.0625,16,0.4915381968021393,0.4563594063123067,-0.4143787622451782,0.0,16,-0.3831463853518168,0.03517879048983258,SEG_ecfab557d1,11704.0,Main Canal,Cauvery Delta System,79.29531030472984,10.987188614654778
SEG_ecfab557d1_059,0.1772259622812271,0.5780381858348846,-0.04287261888384819,0.25,16,0.3999045789241791,0.433129886786143,-0.4186806082725525,0.0,14,-0.40081222355365753,-0.033225307861963926,SEG_ecfab557d1,11904.0,Main Canal,Cauvery Delta System,79.29664808228948,10.988410466409018
SEG_ecfab557d1_060,0.3722553551197052,0.5664496620496114,-0.21309195458889008,0.0,16,0.3576698899269104,0.42229969302813214,-0.36991584300994873,0.0,17,-0.19419430692990625,-0.06462980310122174,SEG_ecfab557d1,12104.1,Main Canal,Cauvery Delta System,79.29835039774353,10.98907089216158
SEG_ecfab557d1_061,0.23552124202251434,0.5928927659988403,-0.1486068069934845,0.06666666666666667,15,0.3681430220603943,0.42710018157958984,-0.4392468333244324,0.0,15,-0.357371523976326,-0.05895715951919556,SEG_ecfab557d1,12304.2,Main Canal,Cauvery Delta System,79.30003954872426,10.989767855465196
SEG_ecfab557d1_062,0.25200363993644714,0.7005050977071127,-0.1322435885667801,0.25,16,0.4622902572154999,0.565148929754893,-0.42794761061668396,0.0,17,-0.4485014577706655,-0.10285867253939307,SEG_ecfab557d1,12504.3,Main Canal,Cauvery Delta System,79.30185026350992,10.989984943497396
SEG_ecfab557d1_063,0.8146662712097168,0.6662660241127014,-0.31621190905570984,0.0,16,0.49899107217788696,0.5174154241879781,-0.4069235920906067,0.0,17,0.14840024709701538,-0.018424352010091183,SEG_ecfab557d1,12704.3,Main Canal,Cauvery Delta System,79.30344892461648,10.990800403729
SEG_ecfab557d1_064,0.25310173630714417,0.6371995906035105,-0.2811839282512665,0.0,17,0.635046124458313,0.4966527024904887,-0.45758354663848877,0.0,17,-0.38409785429636634,0.13839342196782428,SEG_ecfab557d1,12904.4,Main Canal,Cauvery Delta System,79.30472110603593,10.992088798769633
SEG_ecfab557d1_065,0.30100640654563904,0.6841020385424296,-0.29048842191696167,0.058823529411764705,17,0.2917785048484802,0.5787791013717651,-0.3755740821361542,0.0,16,-0.38309563199679053,-0.2870005965232849,SEG_ecfab557d1,13104.5,Main Canal,Cauvery Delta System,79.30650403157635,10.992312662131228
SEG_ecfab557d1_066,0.3494530916213989,0.6483708024024963,-0.22148695588111877,0.23529411764705882,17,0.4121405780315399,0.34871649742126465,-0.34910714626312256,0.0,17,-0.2989177107810974,0.06342408061027527,SEG_ecfab557d1,13304.5,Main Canal,Cauvery Delta System,79.30819332866953,10.993001854372935
SEG_ecfab557d1_067,0.647053062915802,0.6383474270502726,-0.2746093273162842,0.0,16,0.6302980780601501,0.4429429570833842,-0.3272450566291809,0.0,17,0.008705635865529415,0.18735512097676593,SEG_ecfab557d1,13504.6,Main Canal,Cauvery Delta System,79.30983948525372,10.993785298216741
SEG_ecfab557d1_068,0.5937122106552124,0.7359504501024882,-0.4214285612106323,0.0,17,0.6019634008407593,0.5355963508288065,-0.47266751527786255,0.0,16,-0.14223823944727576,0.06636705001195276,SEG_ecfab557d1,13704.7,Main Canal,Cauvery Delta System,79.31147641207087,10.994582743480635
SEG_ecfab557d1_069,0.5428594946861267,0.657467782497406,-0.16991201043128967,0.05555555555555555,18,0.6713796257972717,0.5470588803291321,-0.3799206614494324,0.0,17,-0.1146082878112793,0.12432074546813965,SEG_ecfab557d1,13904.7,Main Canal,Cauvery Delta System,79.31306462121545,10.995459282135066
SEG_ecfab557d1_070,0.7183098793029785,0.6437019308408102,-0.41830432415008545,0.0,17,0.7271988987922668,0.5221633911132812,-0.4375,0.0,15,0.07460794846216834,0.2050355076789856,SEG_ecfab557d1,14104.8,Main Canal,Cauvery Delta System,79.31476504496692,10.996124455424088
SEG_ecfab557d1_071,0.7688679099082947,0.701684832572937,-0.45340314507484436,0.0,17,0.8007380366325378,0.5952420632044474,-0.4752342700958252,0.0,13,0.06718307733535767,0.20549597342809045,SEG_ecfab557d1,14304.9,Main Canal,Cauvery Delta System,79.31640507066552,10.996925802271164
SEG_ecfab557d1_072,0.42746615409851074,0.6015104452768961,-0.31704410910606384,0.0,15,0.6540079712867737,0.5093507766723633,-0.4574901759624481,0.0,14,-0.17404429117838538,0.1446571946144104,SEG_ecfab557d1,14504.9,Main Canal,Cauvery Delta System,79.31812693356795,10.997291113350773
SEG_ecfab557d1_073,0.5679018497467041,0.7497754494349161,-0.150228813290596,0.0625,16,0.4852507412433624,0.5703078707059225,-0.35020911693573,0.0,15,-0.18187359968821204,-0.08505712946256005,SEG_ecfab557d1,14705.0,Main Canal,Cauvery Delta System,79.31926486283727,10.998427647606697
SEG_ecfab557d1_074,0.2534930109977722,0.5357821385065714,-0.29562434554100037,0.058823529411764705,17,0.5095343589782715,0.46790166695912677,-0.4071526825428009,0.0,15,-0.2822891275087992,0.04163269201914471,SEG_ecfab557d1,14905.1,Main Canal,Cauvery Delta System,79.32026363124172,10.999754463637878
SEG_ecfab557d1_075,0.6385006904602051,0.649353543917338,-0.2707844078540802,0.0,16,0.7102788090705872,0.4877882997194926,-0.4296751618385315,0.0,14,-0.010852853457132938,0.22249050935109455,SEG_ecfab557d1,15105.1,Main Canal,Cauvery Delta System,79.32207495373414,10.999811049217179
SEG_ecfab557d1_076,0.36417156457901,0.7256562908490499,-0.18561872839927673,0.06666666666666667,15,0.8464120030403137,0.6866216460863749,-0.39911118149757385,0.0,12,-0.3614847262700399,0.15979035695393884,SEG_ecfab557d1,15305.2,Main Canal,Cauvery Delta System,79.32382980282605,11.000296253489916
SEG_ecfab557d1_077,0.3509664237499237,0.6457238992055258,-0.3013260066509247,0.058823529411764705,17,0.5217018127441406,0.5405404965082804,-0.4556487500667572,0.0,12,-0.29475747545560205,-0.018838683764139774,SEG_ecfab557d1,15505.3,Main Canal,Cauvery Delta System,79.3253988930793,11.00111981749853
SEG_ecfab557d1_078,0.3052806854248047,0.5968457063039144,-0.142680823802948,0.1111111111111111,18,0.36575162410736084,0.4966205358505249,-0.3867653012275696,0.0,13,-0.29156502087910974,-0.13086891174316406,SEG_ecfab557d1,15705.3,Main Canal,Cauvery Delta System,79.32678842486686,11.002068795762296
SEG_ecfab557d1_079,0.28625497221946716,0.6789378126462301,-0.17271389067173004,0.1111111111111111,18,0.2167007029056549,0.5965368747711182,-0.3001132607460022,0.0,13,-0.39268284042676294,-0.37983617186546326,SEG_ecfab557d1,15905.4,Main Canal,Cauvery Delta System,79.32854382236343,11.00254893657604
SEG_ecfab557d1_080,0.7027215361595154,0.7420846819877625,-0.20408163964748383,0.11764705882352941,17,0.48646077513694763,0.6391639908154806,-0.3222529888153076,0.0,14,-0.03936314582824707,-0.15270321567853296,SEG_ecfab557d1,16105.5,Main Canal,Cauvery Delta System,79.33034741634336,11.002749830466351
SEG_ecfab557d1_081,0.449404776096344,0.6968538959821066,-0.24971751868724823,0.11764705882352941,17,0.4520900845527649,0.6077354749043783,-0.3312079906463623,0.0,14,-0.24744911988576257,-0.1556453903516134,SEG_ecfab557d1,16305.5,Main Canal,Cauvery Delta System,79.33210169680447,11.003253465300482
SEG_ecfab557d1_082,0.6182605028152466,0.6487621863683065,-0.37917861342430115,0.0,17,0.42499497532844543,0.5099380215009054,-0.40769127011299133,0.0,14,-0.030501683553059933,-0.08494304617245996,SEG_ecfab557d1,16505.6,Main Canal,Cauvery Delta System,79.33376775636057,11.003995267601244
SEG_ecfab557d1_083,0.24573378264904022,0.6422885656356812,-0.2861126661300659,0.058823529411764705,17,0.41709741950035095,0.5886855125427246,-0.4189704358577728,0.0,15,-0.39655478298664093,-0.17158809304237366,SEG_ecfab557d1,16705.7,Main Canal,Cauvery Delta System,79.33551424280107,11.004499029036639
SEG_ecfab557d1_084,0.5348635911941528,0.6159882744153341,-0.2534617781639099,0.058823529411764705,17,0.4100179374217987,0.46744250257809955,-0.46771693229675293,0.0,18,-0.08112468322118127,-0.057424565156300844,SEG_ecfab557d1,16905.7,Main Canal,Cauvery Delta System,79.33659900318102,11.005631763829898
SEG_ecfab557d1_085,0.5952203273773193,0.6474546988805135,-0.2712623178958893,0.058823529411764705,17,0.30635401606559753,0.447491188844045,-0.37148645520210266,0.0,15,-0.05223437150319421,-0.14113717277844745,SEG_ecfab557d1,17105.8,Main Canal,Cauvery Delta System,79.33658975150348,11.007383108614821
SEG_ecfab557d1_086,0.21448087692260742,0.5077664454778036,-0.10054347664117813,0.29411764705882354,17,0.26298123598098755,0.32868027687072754,-0.3519405424594879,0.0,14,-0.29328556855519616,-0.06569904088973999,SEG_ecfab557d1,17305.9,Main Canal,Cauvery Delta System,79.33723243157203,11.009076290496733
SEG_ecfab557d1_087,0.2321428507566452,0.49846868713696796,-0.1114167794585228,0.4117647058823529,17,0.17365771532058716,0.3214219311873118,-0.3342828154563904,0.06666666666666667,15,-0.26632583638032276,-0.14776421586672467,SEG_ecfab557d1,17506.0,Main Canal,Cauvery Delta System,79.33857589687837,11.010268014533445
SEG_ecfab557d1_088,0.35837486386299133,0.6557727058728536,-0.18333333730697632,0.23529411764705882,17,0.3026178479194641,0.5189851423104604,-0.386033833026886,0.0,16,-0.2973978420098623,-0.21636729439099633,SEG_ecfab557d1,17706.0,Main Canal,Cauvery Delta System,79.3399406082813,11.011465850358185
SEG_ecfab557d1_089,0.6603076457977295,0.5964071750640869,-0.23833514750003815,0.125,16,0.5237818956375122,0.4481899042924245,-0.42343565821647644,0.0,16,0.06390047073364258,0.0755919913450877,SEG_ecfab557d1,17906.1,Main Canal,Cauvery Delta System,79.34130155286252,11.012666823082553
SEG_ecfab557d1_090,0.4543987214565277,0.6628086169560751,-0.3439911901950836,0.058823529411764705,17,0.3254474401473999,0.4600525200366974,-0.33829182386398315,0.0,18,-0.20840989549954736,-0.13460507988929749,SEG_ecfab557d1,18106.2,Main Canal,Cauvery Delta System,79.34263248867427,11.013893855679408
SEG_ecfab557d1_091,0.523131251335144,0.6067800124486288,-0.1922256201505661,0.1111111111111111,18,0.37294280529022217,0.44842422008514404,-0.4384208917617798,0.0,17,-0.08364876111348474,-0.07548141479492188,SEG_ecfab557d1,18306.2,Main Canal,Cauvery Delta System,79.3441729376544,11.014869088049505
SEG_ecfab557d1_092,0.5897009968757629,0.665520707766215,-0.2911098301410675,0.11764705882352941,17,0.42697077989578247,0.4865758816401164,-0.45465177297592163,0.0,16,-0.07581971089045203,-0.05960510174433392,SEG_ecfab557d1,18506.3,Main Canal,Cauvery Delta System,79.3457483260455,11.015790278519972
SEG_ecfab557d1_093,0.5793436169624329,0.6506901780764262,-0.3563730716705322,0.05555555555555555,18,0.49471116065979004,0.531862199306488,-0.4042978584766388,0.0,15,-0.07134656111399329,-0.037151038646698,SEG_ecfab557d1,18706.4,Main Canal,Cauvery Delta System,79.3470769374615,11.016938370117147
SEG_ecfab557d1_094,0.4961240291595459,0.6984001795450846,-0.3215469717979431,0.058823529411764705,17,0.46245497465133667,0.5811412135759989,-0.41340628266334534,0.0,13,-0.2022761503855387,-0.11868623892466224,SEG_ecfab557d1,18906.4,Main Canal,Cauvery Delta System,79.34873258885195,11.017245663626575
SEG_ecfab557d1_095,0.6780487895011902,0.639512300491333,-0.26913580298423767,0.058823529411764705,17,0.5368328094482422,0.5433310071627299,-0.46324461698532104,0.0,15,0.03853648900985718,-0.006498197714487675,SEG_ecfab557d1,19106.5,Main Canal,Cauvery Delta System,79.35031546157309,11.016783255949397
SEG_ecfab557d1_096,0.7066401243209839,0.7293031613032023,-0.28886592388153076,0.1111111111111111,18,0.5471614003181458,0.600708524386088,-0.4484371840953827,0.0,14,-0.022663036982218387,-0.053547124067942264,SEG_ecfab557d1,19306.6,Main Canal,Cauvery Delta System,79.35154052017413,11.018121840062696
SEG_ecfab557d1_097,0.7532137036323547,0.6401234269142151,-0.3160598576068878,0.125,16,0.6234093904495239,0.5429507493972778,-0.5026856660842896,0.0,14,0.11309027671813965,0.0804586410522461,SEG_ecfab557d1,19506.6,Main Canal,Cauvery Delta System,79.35313269014328,11.018738186726116
SEG_ecfab557d1_098,0.7129006385803223,0.6724501053492228,-0.31301039457321167,0.0625,16,0.5667250752449036,0.46056018273035687,-0.4394068717956543,0.0,14,0.040450533231099484,0.1061648925145467,SEG_ecfab557d1,19706.7,Main Canal,Cauvery Delta System,79.35489872956992,11.018740603271468
SEG_ecfab557d1_099,0.7498819231987,0.717218279838562,-0.27250614762306213,0.0625,16,0.6918837428092957,0.6156442562739054,-0.43306031823158264,0.0,14,0.03266364336013794,0.07623948653539026,SEG_ecfab557d1,19906.8,Main Canal,Cauvery Delta System,79.35618215700093,11.020017027515763
SEG_ecfab557d1_100,0.5524181127548218,0.6170860727628072,-0.3185768723487854,0.0625,16,0.43656811118125916,0.4000067512194316,-0.35838788747787476,0.0,16,-0.06466796000798547,0.03656135996182758,SEG_ecfab557d1,20106.8,Main Canal,Cauvery Delta System,79.35768033825887,11.020944523051103
SEG_ecfab557d1_101,0.6762820482254028,0.695841650168101,-0.43201205134391785,0.17647058823529413,17,0.588507890701294,0.586806853612264,-0.4536231756210327,0.0,17,-0.019559601942698124,0.001701037089029911,SEG_ecfab557d1,20306.9,Main Canal,Cauvery Delta System,79.35930674710329,11.021752513622419
SEG_ecfab557d1_102,0.34664449095726013,0.6832110087076823,-0.173540860414505,0.29411764705882354,17,0.22361809015274048,0.4902813831965129,-0.24063491821289062,0.0,17,-0.3365665177504221,-0.2666632930437724,SEG_ecfab557d1,20507.0,Main Canal,Cauvery Delta System,79.3609274185958,11.022482563598038
SEG_ecfab557d1_103,0.3941926956176758,0.6497568885485331,-0.20256565511226654,0.16666666666666666,18,0.30192720890045166,0.5003911256790161,-0.4142923951148987,0.0,17,-0.2555641929308573,-0.19846391677856445,SEG_ecfab557d1,20707.0,Main Canal,Cauvery Delta System,79.36268846620735,11.022762526101008
SEG_ecfab557d1_104,0.3105553686618805,0.5890825192133585,-0.11476893723011017,0.3333333333333333,18,0.1955307275056839,0.4167880018552144,-0.30157971382141113,0.0,17,-0.27852715055147803,-0.22125727434953052,SEG_ecfab557d1,20907.1,Main Canal,Cauvery Delta System,79.36421447365713,11.023688601739076
SEG_ecfab557d1_105,0.21262887120246887,0.6148094733556112,-0.14187446236610413,0.29411764705882354,17,0.25421786308288574,0.4693179130554199,-0.3554689586162567,0.0,16,-0.40218060215314233,-0.21510004997253418,SEG_ecfab557d1,21107.2,Main Canal,Cauvery Delta System,79.36583866284083,11.024288612216589
SEG_ecfab557d1_106,0.524562418460846,0.5843042135238647,-0.25738397240638733,0.11764705882352941,17,0.3267802596092224,0.39019261797269184,-0.34405940771102905,0.0,17,-0.0597417950630188,-0.06341235836346942,SEG_ecfab557d1,21307.2,Main Canal,Cauvery Delta System,79.36689657070269,11.025753393899489
SEG_ecfab557d1_107,0.4889029860496521,0.5776212612787882,-0.3020017445087433,0.058823529411764705,17,0.39410915970802307,0.41767791906992596,-0.3943103849887848,0.0,16,-0.08871827522913611,-0.02356875936190289,SEG_ecfab557d1,21507.3,Main Canal,Cauvery Delta System,79.36783186191182,11.027286769338852
SEG_ecfab557d1_108,0.5541284680366516,0.5772462884585062,-0.21383647620677948,0.11764705882352941,17,0.39146187901496887,0.38054200013478595,-0.42836472392082214,0.0,16,-0.023117820421854618,0.01091987888018292,SEG_ecfab557d1,21707.4,Main Canal,Cauvery Delta System,79.36937186784273,11.028257917183423
SEG_ecfab557d1_109,0.38490402698516846,0.6938723921775818,-0.18294571340084076,0.125,16,0.36913302540779114,0.43023263414700824,-0.41786742210388184,0.0,15,-0.30896836519241333,-0.061099608739217104,SEG_ecfab557d1,21907.4,Main Canal,Cauvery Delta System,79.37086496074782,11.029299575455948
SEG_ecfab557d1_110,0.2237960398197174,0.6076396107673645,-0.12317880988121033,0.2,15,0.3026741147041321,0.4297776222229004,-0.42791253328323364,0.0,16,-0.3838435709476471,-0.1271035075187683,SEG_ecfab557d1,22107.5,Main Canal,Cauvery Delta System,79.37212381302477,11.030582329396733
SEG_ecfab557d1_111,0.4000000059604645,0.5725751121838888,-0.3299899697303772,0.0,15,0.3908037841320038,0.4487045804659526,-0.38975200057029724,0.0,14,-0.1725751062234243,-0.05790079633394879,SEG_ecfab557d1,22307.6,Main Canal,Cauvery Delta System,79.37352498026577,11.031695791309446
SEG_ecfab557d1_112,0.2919361889362335,0.6170526345570883,-0.23763570189476013,0.06666666666666667,15,0.5955246090888977,0.4252018729845683,-0.47624847292900085,0.0,13,-0.32511644562085473,0.1703227361043294,SEG_ecfab557d1,22507.7,Main Canal,Cauvery Delta System,79.37509381419895,11.032626589684972
